kV,mA,BarCode,XraysOn,HVLFilter(mm),Filter,FilterReady,HVLReady,N,Current1(pA),Current2(pA),P(kPa),T(MC),T(Air),T(SC),H(%),Comment,,,,Filter,This is the beam identifier. Need this as part of main ID stuff in DB,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,5,2938,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,6,2939,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,7,2938,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,8,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,9,2939,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,10,2939,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,11,2939,-31.13,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,12,2939,-31.13,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,13,2938,-31.13,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,14,2939,-31.13,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,15,2938,-31.13,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,16,2939,-31.13,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,17,2939,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,18,2939,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,19,2939,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,20,2939,-31.12,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,21,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,22,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,23,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,24,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,25,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,26,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,27,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,28,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,29,2938,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
280,10,NXH,TRUE,0,NXH280,TRUE,TRUE,30,2939,-31.11,100.9,23.026742,23.195703,23.27852,45.985398,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,1,3575,-38.11,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,2,3574,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,3,3574,-38.11,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,4,3575,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,5,3575,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,6,3575,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,7,3575,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,8,3575,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,9,3575,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,10,3575,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,11,3575,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,12,3575,-38.14,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,13,3575,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,14,3575,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,15,3575,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,16,3576,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,17,3575,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,18,3575,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,19,3575,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,20,3575,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,21,3576,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,22,3576,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,23,3576,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,24,3576,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,25,3575,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,26,3575,-38.13,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,27,3576,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,28,3576,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,29,3576,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
300,10,NXH,TRUE,0,NXH300,TRUE,TRUE,30,3576,-38.12,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,1,3441,-36.9,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,2,3440,-36.9,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,3,3441,-36.9,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,4,3442,-36.89,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,5,3441,-36.89,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,6,3440,-36.89,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,7,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,8,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,9,3441,-36.87,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,10,3442,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,11,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,12,3441,-36.87,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,13,3441,-36.87,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,14,3440,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,15,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,16,3439,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,17,3440,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,18,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,19,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,20,3442,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,21,3442,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,22,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,23,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,24,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,25,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,26,3441,-36.88,100.895,23.036191,23.203814,23.282958,45.98172,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,27,3441,-36.88,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,28,3442,-36.88,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,29,3441,-36.88,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
320,8,NXH,TRUE,0,NXH320,TRUE,TRUE,30,3442,-36.89,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,1,1656,-16.61,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,2,1656,-16.61,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,3,1656,-16.61,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,4,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,5,1657,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,6,1657,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,7,1656,-16.63,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,8,1656,-16.63,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,9,1655,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,10,1656,-16.63,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,11,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,12,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,13,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,14,1655,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,15,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,16,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,17,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,18,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,19,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,20,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,21,1656,-16.63,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,22,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,23,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,24,1655,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,25,1655,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,26,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,27,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,28,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,29,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
250,12,,TRUE,0,NXI250,FALSE,TRUE,30,1656,-16.62,100.894,23.032732,23.200511,23.286224,46.001199,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,1,2001,-20.34,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,2,2001,-20.33,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,3,2001,-20.34,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,4,2001,-20.33,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,5,2001,-20.33,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,6,2001,-20.33,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,7,2001,-20.33,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,8,2001,-20.33,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,9,2001,-20.33,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,10,2001,-20.33,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,11,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,12,2001,-20.33,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,13,2000,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,14,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,15,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,16,2000,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,17,2000,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,18,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,19,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,20,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,21,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,22,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,23,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,24,2002,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,25,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,26,2002,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,27,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,28,2000,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,29,2001,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
280,10,,TRUE,0,NXI280,FALSE,TRUE,30,2000,-20.32,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,1,2488,-25.46,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,2,2488,-25.45,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,3,2489,-25.45,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,4,2488,-25.45,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,5,2488,-25.45,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,6,2488,-25.45,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,7,2489,-25.45,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,8,2489,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,9,2489,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,10,2488,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,11,2489,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,12,2489,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,13,2489,-25.45,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,14,2488,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,15,2489,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,16,2488,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,17,2488,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,18,2489,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,19,2488,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
300,10,,TRUE,0,NXI300,FALSE,TRUE,20,2488,-25.44,100.891,23.038759,23.201745,23.289477,46.017235,QA chamber measurement set 1,,,,,,,,,
